batch_id,group_name,product_id,product_name,risk_level,recommended_decision,blocker,operator_action,review_priority
BATCH_3,BEAUTY_AND_PERSONAL_CARE,bf865cef-b45f-4bdc-abfb-b0745a075d8f,MINYAK Wangi Viral - Perfume Viyouna - 12ML,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,c3449c3f-6ff2-4568-bd1e-e3ee030afea5,[JUALAN HANGAT] TIME PHORIA - Altera Blurring Lip Tint 4G | two-in-one formula · all-day wear · blurs lip lines,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,cd0c3c88-3c6a-4434-b068-079a9b7ddcdd,[Penghantaran 24 jam] KUDAN Nail Polish Peel Off Kudan Water-based No-bake Nail Polish 10 ML (MZ019),LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,de038a84-a590-4171-8f74-3bb4f411a787,YAYA EMPIRE PERFUME 10ML SAIZ KECIL DARI HQ,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,e1bff4f3-e816-4b65-950c-be0cc47beb57,Quinnbella Brow Gel Eyebrow Tint Brow Sculpt Lift Eyebrow Styling Long Lasting Waterproof Eyebrow Soap,MEDIUM_RISK_NEEDS_MANUAL_COPY_CHECK,NEEDS_COPY_EDIT,MEDIUM_RISK_NEEDS_MANUAL_COPY_CHECK,Audit copywriting USP claims,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,ea87a548-97ee-4207-ae11-16c2fca56b1e,[Boleh ditanggalkan] KUDAN Nail Polish Peel Off Kudan Water-based No-bake Nail Polish 10 ML (2),LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,f6f4d27a-1b8b-4ec8-a8b8-c13bef817443,DHERBS LIPSTICK COLLAGEN + MADU KELULUT,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,BEAUTY_AND_PERSONAL_CARE,f82e8dc4-caf6-4ecf-997f-7454d5c2f0fe,[SPEND RM35 FREE LIP POUCH] Hijau Lipstik Blooming Matte @hijau untuk Bibir Cantik - Lipstick lipstik viral Makeup,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
BATCH_3,BABY_AND_MATERNITY,bd4f44d0-2a19-46fc-a842-775f1e5e0c1d,[Free 1 pcs] Company Love Adult Diaper Upgrade Strong absorption S/ M/L/XL/XXL (9pcs/1pack) Adult Pull-Up Pants Leak-Pro,LOW_RISK_READY_FOR_OPERATOR_REVIEW,APPROVE_CLAIM_SAFE_CANDIDATE,None,Approve claim-safe rewrite,LOW
SENIOR_HOLD,MALE_HEALTH_SENSITIVE,fe8f489e-22eb-430f-a394-f38cf5352164,BIYA Gel eyeliner pencil 1.7mm - Tahan Lama & Pigmen Tinggi（Kalis air dan peluh）,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,BEAUTY_AND_PERSONAL_CARE,9311100f-6271-4965-8b26-f6e04e3843a1,Numinara Aurelia Body Soap (125g) For Skin-Toning and Anti-Inflammatory,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,BEAUTY_AND_PERSONAL_CARE,b92e6678-04e0-4dbe-a2de-5432a0d43dc6,"(QR)Livetined 4 botol pek 30ml serum rambut, aroma manis limau gedang, membaiki rambut kering dan rosak, perapi pelindung pencemaran, melindungi rambut untuk tumbuh dengan cepat, tawaran eksklusif TikTokShop",HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,HOUSEHOLD_CARE,20a935f9-338c-4db6-8ed3-bf11002adfd3,CantikBaby Sapu Tangan Bayi 6 Lapis 25x25cm Kain Kapas Lembut Tahan Lasak Tuala Kecil Bayi Baru Lahir l Cute & Various Patterns Baby Handkerchief with 6 layer,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,PET_CARE,eb7df37f-d703-456b-8bd4-0338b2715004,Dr. Bites Fresh Meat Puréed Paté Wet Pouch [50g] with Probiotics & Fish Oil Makanan Basah Kucing Wet Food Cat,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,LAUNDRY_CARE,82f42b81-d373-424b-88d7-fddffeb0c807,SABUN DOBI LIQUID LAUNDRY IMBA DETERGENT REFILL PACK 2KG/ MIKROKAPSUL+WANGIAN SABUN PENCUCI BAJU DAN PEWANGI SABUN BAJU,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FEMALE_HEALTH_SENSITIVE,0df5249a-c670-4f44-8ec5-c83f7cb77478,"BUY 1 TAKE 1 | Topeng Rawatan Keratin, 350g, Pembaikan Dalam, Sesuai untuk Kering dan Keriting, Lembut dan Licin, Tawaran BEBAS ONGKIR,Conditioner Haircare Shampoo hair mask tonic bebas pelebat wanita rambut gel botox protein cream lotion Koko Treatments",HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,BEAUTY_AND_PERSONAL_CARE,31dc461a-8584-4973-b7d4-02724a9a4150,Original Krim cina kuning Huatuo Baifuling - Krim Kuning Cream kuning - Huatuobaifuling Krim herba cina - Sesuai untuk semua kulit - Yellow Cream - Suitable for all skin - Skincare 15g,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,BEAUTY_AND_PERSONAL_CARE,913f23d0-792f-482b-bac5-e19f26ef7343,[New] SKINTIFIC Radiance Booster Serum Spray 100ml/50ml Give Instant Hydrations Strengthen Skin Barrier Penjagaan Kulit,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,BEAUTY_AND_PERSONAL_CARE,19bd4505-875b-44bf-a12b-1c850c9bc11c,"【Ginger Hair Colour 2.0】ViVid HAIR 400ml Perwarna Rambut Halia untuk Tutup Uban - Chestnut Brown, Dark Brown, Golden Brown, Natural Black, Purple Grape, Red Wine",HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FEMALE_HEALTH_SENSITIVE,1f883904-ceb2-4f70-bb88-1b1ba08cb34f,QAYRAA Jersey Long Sleeve (P1) Microfiber Round Neck/ Size: S-5XL / Baju Jersi Lengan Panjang/Women Muslim Wear T-shirt Unisex / PLUS SIZE /Grey/Khaki/D.Rose/L.Green/Black/D.Purple/E.Green/L.Purple/N.Blue/B.Blue/Dsty Purple/B.Turquoise Wanita Muslimah,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FEMALE_HEALTH_SENSITIVE,98ce82e4-be78-4524-9e10-0caf98420648,BShawl Slimfit NOOR | Shawl Curve |Bidang 45-48 dan 50- 55| Material Heavy Chiffon Flowy | Opacity 7/10 Wanita Scarves,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FEMALE_HEALTH_SENSITIVE,3272c10b-2d73-485a-ad50-5fd76c2dfbf8,IQAA INSTANT SHAWL PREMIUM CHIFFON FOR WANITA ONLY IKAT BELAKANG,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,PET_CARE,canonical-simba-cat-food,SIMBA 1kg Premium Kibbles Makanan Kucing [ Direct Dari Kilang ],IMAGE_BLOCKED,IMAGE_BLOCKED,IMAGE_BLOCKED,NEEDS_IMAGE_UPLOAD,MANUAL_AUDIT
SENIOR_HOLD,BEAUTY_AND_PERSONAL_CARE,canonical-inaiya-hair-colour,INAIYA EASY HERBAL HAIR COLOUR – 400ml | Tutup Uban Cepat | No Ammonia | Telus Air | Pewarna Rambut Herba,IMAGE_BLOCKED,IMAGE_BLOCKED,IMAGE_BLOCKED,NEEDS_IMAGE_UPLOAD,MANUAL_AUDIT
SENIOR_HOLD,FEMALE_HEALTH_SENSITIVE,1aa263bd-f751-4f05-a702-c447892af556,【READY STOCK】Mid-High Collar Inner Wear Muslimah Inner Wear Baju Inner Kolar Separuh Tinggi Baju Wanita Baju Perempuan Inner Neck Tutup Leher Outfit Ideas,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FEMALE_HEALTH_SENSITIVE,5a9e231f-4245-4b06-aa59-f060926a34ae,Pakaian Lengan Puff Gaya Matang Ringan Ikatan Simpul V-leher untuk Wanita Musim Panas Berlian buatan mewah Pinggang-cinching Gaun Panjang Muslim Gaun Panjang,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FASHION_AND_APPAREL,bd9a10c2-2d04-4f35-a529-8278669416ef,"[SOCKS HOUSE] RAMADAN PROMOSI 1 Pasang High Quality and Selesa Plain Socks Hitam, Putih, Kelabu Stoking Unisex Suitable for Men & Women Free Size READY STOCK",HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FEMALE_HEALTH_SENSITIVE,9248d29c-d95c-4252-aacb-4fac1e6d8af0,"【Promosi Tawaran Istimewa】[Penghantaran percuma] Memeeie tuala wanita jenis seluar wanita adalah seluar pembebasan kebocoran 360 ° yang menyediakan kemampuan bernafas yang baik, melindungi kulit, dan boleh digunakan siang dan malam/wanita hamil",HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FEMALE_HEALTH_SENSITIVE,89e7c9f4-0814-4822-b3e6-269a6d40b452,Women Woven Tie Pants Summer Casual Shorts High Waist Short Sport Ins Tide Student Girl Pants Seluar Pendek Wanita,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FEMALE_HEALTH_SENSITIVE,1bac3e65-ee7f-4af0-b6a4-51765969cdc7,Baju Lengan Panjang High Quality Polyester Cotton Fabric Women Inner Baju Muslimah Inner Perempuan Baju Inner,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FEMALE_HEALTH_SENSITIVE,2f8a4981-415e-4cfc-a5ca-fed0774b8ab9,Wide leg plaid long pants women casual pants new Korean style high waist straight casual loose Seluar Panjang Perempuan Seluar Petak Viral Trousers,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FEMALE_HEALTH_SENSITIVE,81ccca44-006a-4dcf-a5c7-6655048615d6,Plus Size Bra Women Size 34-52 Full Cup B/C 3Hook Full Coverage Floral Lace Wireless Bra Baju Dalam Wanita Tanpa Dawai Tanpa Besi Underwear BH Wanita,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FEMALE_HEALTH_SENSITIVE,ae1a57ff-613f-482d-9e4b-8acf8ec301b8,Baju Tidur Set Wanita Women Printed Pyjamas Set Wear Short Sleeve Shirt & Long Pants Sleepwear Night Wear Baju Tidur Wanita WCO326,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FEMALE_HEALTH_SENSITIVE,5dd5ec97-1209-4d1f-8e46-cd63b2c0c186,[Plus Size BC Cup] Dreamtale Baju Dalam Wanita Dreamtale Women Bra Solid Colour Wireless Push Up Bra BC Cup Full Cup Coli Wanita Baju Dalam Wanita WCO262 Cotton Pink,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,BEAUTY_AND_PERSONAL_CARE,2937a851-c242-43e4-86cf-1e70971cc294,[FYC] Yessica’s Waterproof Foundation Cover Girl Air Moisturize Skin Makeup Concealer,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FEMALE_HEALTH_SENSITIVE,4bd6342c-aac7-4cc5-a27e-a11d70da42c0,Pleated V Neck Long Sleeve Shirt Blouse Cantik Anti Kedut Kain Ironless Plus Size Outfits T Shirt For Women Blouse Women Baju Perempuan Plus Size Outfits Baju Blouse Wanita Blouse Kerja Office Top For Womens Outfit Muslimah Baju Outfit Perempuan Style,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FEMALE_HEALTH_SENSITIVE,849fb822-17e6-49aa-a04d-2b3dfc12716e,Set Cetak Kasual Untuk Wanita Dengan Corak Bunga Dan Lengan Panjang Sesuai Untuk Kegunaan Harian,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,BEAUTY_AND_PERSONAL_CARE,b88bb217-f2b8-417a-a744-4aeeb6e00d71,[NEW]Glad2Glow Day & Night Body Serum Set 24-HOUR Body Care Bright & Smooth Skin Smell Fresh & Luscious & Fragrant All Day Perawatan Kulit,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,BABY_AND_MATERNITY,eabfa9fb-7676-49c6-9d33-ba38f0d835b8,Penbose 50PCS Seluar Tarik Ke Atas | Baby Diaper pants disposable diaper tape diaper pants pull-ups Korea | Ultra-thin and breathable | Lampin Bayi Premium All size:S M L XL XXL XXXL,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FEMALE_HEALTH_SENSITIVE,9283839f-0551-45c9-919d-ef3d2850bc16,Myawan Bra Plus-Size B/C FULL CUP 3-Hook ANNAH Wireless Bra 34~52 Baju Dalam Wanita Bra Cup Penuh Tanpa Dawai Pakaian Dalam Wanita B010 ANNAH,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FEMALE_HEALTH_SENSITIVE,39c5fc1d-dfec-47fb-a259-8b8836764e27,Vilily Minyak Wangian Wanita EDT EDP 100ml Vilily Inspired Perfume Women Perfume EDT EDP 100ml Minyak Wangi Perempuan,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,MALE_HEALTH_SENSITIVE,6680d62b-3a1e-459a-ac40-a056929f22a7,"Purfresh 2026 Baharu Car Air Freshener 185g Minyak Pewangi Kereta Penyegar Udara Kereta Tahan Lama,Sesuai Untuk Tandas Dan Bilik Car perfume,Ekstrak Tumbuhan Automotive Interior",HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,BABY_AND_MATERNITY,91cec488-8c69-4df0-af5c-371db70ec384,Sukos Lampin Tarik Bayi Saiz S-XXXL 50 Keping: Super Serap Anti Bocor & Permukaan Lembut Bernafas China Diaper,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FOOD_AND_BEVERAGE,0f4bfa0d-ce5e-4629-af3d-bc66b2cb37ee,WOW SPAGETTI INSTANT SPAGHETTI 3 Menit Siap Sajian/ Pop Spageti / Mi Sedap Mi Kuah Mi Goreng/Mi Chili Oil,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,BEAUTY_AND_PERSONAL_CARE,ed23c97d-4db5-4712-8b8a-135ed8083542,SkyPlant Fragrant Multi-Effect Nourish Eye Balm Stick 9g Korean Formula Softens Fine Lines Daily Eye Moisturizing Care for Smooth and Fresh Looking Skin,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FOOD_AND_BEVERAGE,7e6a23d7-8080-4b25-b333-f4b3d91b215b,FISH SKIN SALTED EGG 50G (MINI PACK),HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,HOME_ORGANIZATION,40950632-e61a-4e89-8070-56a28d953fe9,Trolley Racks with Wheels 2/3/4/5 Tier Multipurpose Storage Organizer Shelf for Kitchen Office Home Book Baby Toys Rak Troli,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FEMALE_HEALTH_SENSITIVE,fd14584e-f603-4872-b6d7-218684dbf691,"[BUY 5 FREE 5] [SOCKS MAVEN] Women Stoking 100% Brand New High Quality, stokin wanita bergaya, fesyen, free size READY STOCK & FAST SHIPPING",HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FEMALE_HEALTH_SENSITIVE,f6baf0d0-1d52-4397-a4d5-0526e7b11690,FATIMA INSTANT SARUNG SYRIA ~ HQ MOSCREPE PREMIUM ~ IRONLESS & STRETCHABLE HIJAB UNTUK WANITA MUSLIMAH BAHAN ELASTIK SESUAI KESELAMAN DAN GAYA,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,BABY_AND_MATERNITY,dc833ab3-cd2e-4968-b9db-40210aba38dc,Sumikko 50PCS Premium Baby Diaper pants disposable diaper tape diaper pants pull-ups Ultra-thin and breathable All size S/M/L/XL/XXL/XXXL,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FEMALE_HEALTH_SENSITIVE,3b3463c7-3394-49ad-940e-bd060d06b662,QAYRAA P1 (S-XL) Jersi Muslimah Labuh Microfiber/Athleisure Sport Quick Dry/Baju Sukan Perempuan Wanita /Size: S-10XL Jersey Labuh Baju Renang/Rich Brown/Burgundy/Green/Purple/NAVY/Lilac/DUSTY ROSE/GREY/Green/KHAKI/Teal Blue/Red Blouses Shirts Tops,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,BABY_AND_MATERNITY,7d95bdf5-9aee-4a11-8d82-4f9974e254ed,"Seluar Tarik Ke Atas, SUMIKKO, 50PCS, Lampin Bayi, Semua Saiz Tersedia, Saiz Besar, Sederhana, L, XL, XXL, Lampin Pita",HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FEMALE_HEALTH_SENSITIVE,90680fea-accc-4f98-9f6a-c938f7d8912f,"Jam Tangan Sukan, Terbaru Smartwatch H9 max, Untuk Lelaki dan Wanita, Skrin Sentuh HD 2.01 "", Terima Panggilan Dail, Muzik Bluetooth, Kalkulator, Jam randik, Serasi dengan Android dan iOS, 2026 Smart watch H9 pro max",HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FEMALE_HEALTH_SENSITIVE,14715165-95f3-4a9f-bf81-4d064dadbe12,OFVOGUE Seluar Panjang Wanita Bootcut Kain Memeri Sukan Santai Kapas Wide-Leg Comfortable Long Trousers Women Leisure Sport Loose Casual Pants,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,MALE_HEALTH_SENSITIVE,8e6587c3-f736-42d1-9005-64c89ad622cf,OHSOLAH AIR BOMB Pewangi Kereta Meletop Viral | Car Air Freshener Wangi Gilar Tahan Lama Fruity Perfume Booster Fibre wick 100g,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,BEAUTY_AND_PERSONAL_CARE,528846ba-838a-43d1-94d7-4be806c20746,[NEW]Glad2Glow Flawless Blurring Skin Tint 12 Hour Long Lasting Controls Oil Stays Matte All Day Helps Blur Pores and Smooth Texture Perawatan Kulit,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,BEAUTY_AND_PERSONAL_CARE,0eed93fb-504e-44f4-bfe6-fcd620ae2d81,MAVERIX FOR SKIN | LIMITED PREMIUM Set (5 Bottles) Body Care,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,MALE_HEALTH_SENSITIVE,b14570e0-35d8-457f-9998-850a73a2b7f8,"Bulu Mata 3D, ANJOSIRMA, dengan Gam Terbina dalam, Tiada Gam Diperlukan, Pembesaran Mata, Tahan Lama, Boleh Digunakan Semula, Sesuai untuk Pemula, Tersedia dalam 60 / 90 / 100 Kluster setiap Kotak",HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,UNKNOWN_REVIEW_REQUIRED,377a8734-2630-4e27-b009-e4b27adbbe51,"Nota Melekit Lutsinar Pelekat Diri Kalis Air, 50 Helaian, Sesuai untuk Bekalan Sekolah dan Pejabat",HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,UNKNOWN_REVIEW_REQUIRED,778e412b-5a4b-4ced-909b-32eb12d6f2f2,Fridge Magnet Hari Guru Berkilat | Hadiah Cikgu Comel & Bermakna | Beli 3 Free 1,HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,HEALTH_AND_WELLNESS,cc69a4ae-4ab5-4c7c-93e1-87eb796eeed1,"NEW | BeFocusPro+ Bantu Tidur Lena, Lebih Bertenaga & Kekal Fokus 30 tablets | Dengan Lion’s Mane , Cordyceps & Ginkgo Biloba, Cholife | 5 Cendawan Formula ReStake | Iyziq Supplements",HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
SENIOR_HOLD,FEMALE_HEALTH_SENSITIVE,2f684849-0980-459a-9c5d-25e977994689,"[Amelia's Favourite] [NEW] Pentavite Multivitamin dan Mineral Wanita, Kesihatan Wanita Boleh Kunyah（30-180 Tablets for Adult) | Women Multivitamin and Mineral, Chewable",HIGH_RISK_HEALTH_OR_CLAIM_RISK,HIGH_RISK_REVIEW,HIGH_RISK_HEALTH_OR_CLAIM_RISK,Perform manual safety copy review,MANUAL_AUDIT
